ma_window,threshold,event_type,target,horizon,event_n,event_mean,non_event_mean,mean_diff,hit_rate,non_event_hit_rate
50,0.9,high_strength,IWM,20,8,0.0011322729299114848,0.008513282658538002,-0.007381009728626518,0.5,0.5634517766497462
50,0.9,high_strength,IWM,60,6,0.018442241081883082,0.026251106480338227,-0.0078088653984551455,0.6666666666666666,0.6462513199577613
50,0.9,high_strength,XLK,5,8,0.009111131541763476,0.003979552281471152,0.005131579260292324,0.625,0.572
50,0.9,high_strength,XLK,10,8,0.021243539898959177,0.008316114791035473,0.012927425107923704,0.875,0.5879396984924623
50,0.9,high_strength,XLK,20,8,-0.002334826329338277,0.016778184457421557,-0.019113010786759834,0.5,0.6335025380710659
50,0.9,high_strength,XLK,60,6,0.03584236990319676,0.05172331570078525,-0.01588094579758849,0.6666666666666666,0.7011615628299894
50,0.95,high_strength,SPY,5,5,0.008853863445149024,0.0023963555322251604,0.006457507912923863,0.8,0.5912263210368893
50,0.95,high_strength,SPY,10,5,0.02314140340083879,0.005160083602881525,0.017981319797957265,0.8,0.6232464929859719
50,0.95,high_strength,SPY,20,5,-0.0025551508125644775,0.01088950183412757,-0.013444652646692049,0.4,0.6700404858299596
50,0.95,high_strength,SPY,60,5,0.02576234207302599,0.035505391626089323,-0.009743049553063335,0.6,0.7721518987341772
50,0.95,high_strength,QQQ,5,5,0.010861830709080311,0.0033277708948208176,0.007534059814259494,0.8,0.5952143569292123
50,0.95,high_strength,QQQ,10,5,0.026819513427468022,0.007165758102637568,0.019653755324830456,0.8,0.6092184368737475
50,0.95,high_strength,QQQ,20,5,-0.007930975998363921,0.015047188427312286,-0.022978164425676205,0.4,0.6619433198380567
50,0.95,high_strength,QQQ,60,5,0.025497054128924224,0.04868138938658325,-0.023184335257659026,0.6,0.7215189873417721
50,0.95,high_strength,SOXX,5,5,0.014117810177257929,0.006238145516282905,0.007879664660975023,0.6,0.5692921236291126
50,0.95,high_strength,SOXX,10,5,0.035550713968767765,0.012943095577892302,0.022607618390875463,1.0,0.5801603206412825
50,0.95,high_strength,SOXX,20,5,-0.004865793663886486,0.025679384626043914,-0.0305451782899304,0.4,0.5961538461538461
50,0.95,high_strength,SOXX,60,5,0.043599016874529564,0.07520350102559306,-0.0316044841510635,0.6,0.6687763713080169
50,0.95,high_strength,IWM,5,5,0.008481849654849261,0.0017077200411148464,0.006774129613734415,0.8,0.5264207377866401
50,0.95,high_strength,IWM,10,5,0.023894577114713968,0.003942949112495687,0.01995162800221828,0.8,0.5541082164328658
50,0.95,high_strength,IWM,20,5,-0.020103355491655362,0.008598338440847671,-0.028701693932503033,0.2,0.5647773279352226
50,0.95,high_strength,IWM,60,5,0.013370276675648541,0.026269620147672316,-0.012899343472023775,0.6,0.6466244725738397
50,0.95,high_strength,XLK,5,5,0.01220275998580136,0.0039794890666762246,0.008223270919125135,1.0,0.5702891326021934
50,0.95,high_strength,XLK,10,5,0.025465948785165858,0.008333820433212564,0.017132128351953296,0.8,0.5891783567134269
50,0.95,high_strength,XLK,20,5,-0.005306969181794963,0.016735190208334517,-0.02204215939012948,0.4,0.6336032388663968
50,0.95,high_strength,XLK,60,5,0.02716251014431472,0.051752343499305097,-0.024589833354990376,0.6,0.7014767932489452
